,p,Trajectory Length,FDG Length,FG Length,Cells Processed
0,0.08,219,201,201,61315
0,0.09,215,201,201,51633
0,0.09,229,201,201,51837
0,0.09,215,201,201,54179
0,0.09,217,201,201,91117
0,0.09,231,201,201,68744
0,0.09,233,201,201,72915
0,0.09,235,201,201,66541
0,0.09,231,201,201,47175
0,0.09,221,201,201,59811
0,0.09,213,201,201,84369
0,0.09,233,201,201,104716
0,0.09,227,201,201,62192
0,0.09,221,201,201,70198
0,0.09,221,201,201,29156
0,0.09,217,201,201,46738
0,0.09,229,201,201,72280
0,0.09,223,201,201,39367
0,0.09,225,201,201,76234
0,0.09,211,201,201,27919
0,0.09,219,201,201,38370
0,0.09,233,201,201,60157
0,0.09,209,201,201,57619
0,0.09,223,201,201,42827
0,0.09,235,201,201,88765
0,0.09,225,201,201,54079
0,0.09,225,201,201,60602
0,0.09,215,201,201,72604
0,0.09,217,201,201,44890
0,0.09,249,201,201,107529
0,0.09,223,201,201,57930
0,0.09,247,201,201,76987
0,0.09,217,201,201,30104
0,0.09,229,201,201,69127
0,0.09,241,201,201,65604
0,0.09,211,201,201,44330
0,0.09,217,201,201,72425
0,0.09,211,201,201,54487
0,0.09,225,201,201,91638
0,0.09,217,201,201,70024
0,0.09,215,201,201,49199
0,0.09,209,201,201,58066
0,0.09,213,201,201,49787
0,0.09,241,201,201,66021
0,0.09,223,201,201,79037
0,0.09,219,201,201,95144
0,0.09,231,201,201,64058
0,0.09,223,201,201,52132
0,0.09,225,201,201,77926
0,0.09,237,201,201,50227
0,0.09,221,201,201,77126
0,0.09,215,201,201,27477
0,0.09,211,201,201,58549
0,0.09,217,201,201,31237
0,0.09,211,201,201,41920
0,0.09,235,201,201,50358
0,0.09,225,201,201,67211
0,0.09,233,201,201,59909
0,0.09,229,201,201,78319
0,0.09,219,201,201,37935
0,0.09,227,201,201,47763
0,0.09,237,201,201,47678
0,0.09,221,201,201,57170
0,0.09,221,201,201,60835
0,0.09,231,201,201,72192
0,0.09,215,201,201,72126
0,0.09,235,201,201,59795
0,0.09,227,201,201,67839
0,0.09,237,201,201,72440
0,0.09,231,201,201,60741
0,0.09,221,201,201,64970
0,0.09,231,201,201,62929
0,0.09,219,201,201,93303
0,0.09,227,201,201,67479
0,0.09,239,201,201,88040
0,0.09,215,201,201,76888
0,0.09,211,201,201,59874
0,0.09,245,201,201,78786
0,0.09,223,201,201,52930
0,0.09,229,201,201,40776
0,0.09,221,201,201,80879
0,0.09,211,201,201,70344
0,0.09,217,201,201,55594
0,0.09,233,201,201,55536
0,0.09,213,201,201,89043
0,0.09,213,201,201,54187
0,0.09,219,201,201,67697
0,0.09,217,201,201,49459
0,0.09,217,201,201,90548
0,0.09,223,201,201,63250
0,0.09,213,201,201,79001
0,0.09,237,201,201,86661
0,0.09,213,201,201,64151
0,0.09,227,201,201,60541
0,0.09,241,201,201,60441
0,0.09,223,201,201,71972
0,0.09,217,201,201,58496
0,0.09,217,201,201,86505
0,0.09,211,201,201,56756
0,0.09,227,201,201,34542
0,0.09,231,201,201,46148
0,0.09999999999999999,227,201,201,49263
0,0.09999999999999999,229,201,201,63081
0,0.09999999999999999,229,201,201,55631
0,0.09999999999999999,235,201,201,63648
0,0.09999999999999999,207,201,201,58564
0,0.09999999999999999,227,201,201,63530
0,0.09999999999999999,245,201,201,57022
0,0.09999999999999999,227,201,201,108970
0,0.09999999999999999,221,201,201,90367
0,0.09999999999999999,245,201,201,81861
0,0.09999999999999999,217,201,201,71285
0,0.09999999999999999,239,201,201,43036
0,0.09999999999999999,227,201,201,76848
0,0.09999999999999999,223,201,201,49306
0,0.09999999999999999,229,201,201,54405
0,0.09999999999999999,229,201,201,40502
0,0.09999999999999999,225,201,201,62660
0,0.09999999999999999,241,201,201,58661
0,0.09999999999999999,227,201,201,63970
0,0.09999999999999999,227,201,201,39685
0,0.09999999999999999,237,201,201,70861
0,0.09999999999999999,239,201,201,61616
0,0.09999999999999999,247,201,201,84656
0,0.09999999999999999,227,201,201,70882
0,0.09999999999999999,229,201,201,45981
0,0.09999999999999999,243,201,201,58440
0,0.09999999999999999,225,201,201,52657
0,0.09999999999999999,231,201,201,57724
0,0.09999999999999999,227,201,201,69450
0,0.09999999999999999,209,201,201,47431
0,0.09999999999999999,227,201,201,28879
0,0.09999999999999999,229,201,201,75168
0,0.09999999999999999,225,201,201,51635
0,0.09999999999999999,239,201,201,47994
0,0.09999999999999999,223,201,201,114406
0,0.09999999999999999,229,201,201,87806
0,0.09999999999999999,217,201,201,66329
0,0.09999999999999999,251,201,201,73027
0,0.09999999999999999,221,201,201,74443
0,0.09999999999999999,229,201,201,77690
0,0.09999999999999999,231,201,201,56981
0,0.09999999999999999,227,201,201,70391
0,0.09999999999999999,225,201,201,70695
0,0.09999999999999999,221,201,201,55046
0,0.09999999999999999,237,201,201,62621
0,0.09999999999999999,221,201,201,64281
0,0.09999999999999999,231,201,201,48967
0,0.09999999999999999,227,201,201,69023
0,0.09999999999999999,225,201,201,108669
0,0.09999999999999999,225,201,201,76363
0,0.09999999999999999,221,201,201,62381
0,0.09999999999999999,217,201,201,90232
0,0.09999999999999999,251,201,201,73871
0,0.09999999999999999,215,201,201,34905
0,0.09999999999999999,221,201,201,58308
0,0.09999999999999999,229,201,201,98234
0,0.09999999999999999,227,201,201,64450
0,0.09999999999999999,229,201,201,70666
0,0.09999999999999999,223,201,201,51411
0,0.09999999999999999,217,201,201,52567
0,0.09999999999999999,239,201,201,70921
0,0.09999999999999999,249,201,201,90183
0,0.09999999999999999,227,201,201,58226
0,0.09999999999999999,229,201,201,82094
0,0.09999999999999999,239,201,201,39892
0,0.09999999999999999,227,201,201,81448
0,0.09999999999999999,251,201,201,78181
0,0.09999999999999999,235,201,201,63570
0,0.09999999999999999,211,201,201,61037
0,0.09999999999999999,225,201,201,53341
0,0.09999999999999999,225,201,201,81718
0,0.09999999999999999,219,201,201,65620
0,0.09999999999999999,225,201,201,36498
0,0.09999999999999999,223,201,201,43948
0,0.09999999999999999,237,201,201,50826
0,0.09999999999999999,213,201,201,53371
0,0.09999999999999999,229,201,201,80954
0,0.09999999999999999,225,201,201,48282
0,0.09999999999999999,237,201,201,82060
0,0.09999999999999999,225,201,201,68148
0,0.09999999999999999,229,201,201,52520
0,0.09999999999999999,227,201,201,54789
0,0.09999999999999999,237,201,201,47646
0,0.09999999999999999,247,201,201,70600
0,0.09999999999999999,231,201,201,56531
0,0.09999999999999999,231,201,201,46842
0,0.09999999999999999,219,201,201,61173
0,0.09999999999999999,231,201,201,62735
0,0.09999999999999999,221,201,201,71165
0,0.09999999999999999,221,201,201,62198
0,0.09999999999999999,227,201,201,53193
0,0.09999999999999999,233,201,201,48311
0,0.09999999999999999,233,201,201,44020
0,0.09999999999999999,233,201,201,74498
0,0.09999999999999999,237,201,201,60347
0,0.09999999999999999,225,201,201,80895
0,0.09999999999999999,207,201,201,49052
0,0.09999999999999999,225,201,201,80656
0,0.09999999999999999,223,201,201,70715
0,0.09999999999999999,215,201,201,65840
0,0.10999999999999999,217,201,201,45624
0,0.10999999999999999,237,201,201,73584
0,0.10999999999999999,245,201,201,60093
0,0.10999999999999999,231,201,201,44834
0,0.10999999999999999,233,201,201,85096
0,0.10999999999999999,221,201,201,55457
0,0.10999999999999999,241,201,201,65234
0,0.10999999999999999,251,201,201,56809
0,0.10999999999999999,231,201,201,49372
0,0.10999999999999999,227,201,201,45606
0,0.10999999999999999,227,201,201,39377
0,0.10999999999999999,225,201,201,71877
0,0.10999999999999999,233,201,201,83321
0,0.10999999999999999,265,201,201,39694
0,0.10999999999999999,233,201,201,61065
0,0.10999999999999999,231,201,201,61092
0,0.10999999999999999,223,201,201,63746
0,0.10999999999999999,219,201,201,47797
0,0.10999999999999999,225,201,201,54682
0,0.10999999999999999,259,201,201,123751
0,0.10999999999999999,227,201,201,50332
0,0.10999999999999999,223,201,201,112521
0,0.10999999999999999,207,201,201,76643
0,0.10999999999999999,247,201,201,82813
0,0.10999999999999999,221,201,201,44537
0,0.10999999999999999,245,201,201,49876
0,0.10999999999999999,241,201,201,49587
0,0.10999999999999999,237,201,201,72769
0,0.10999999999999999,223,201,201,58174
0,0.10999999999999999,217,201,201,86001
0,0.10999999999999999,239,201,201,67842
0,0.10999999999999999,233,201,201,64116
0,0.10999999999999999,227,201,201,72322
0,0.10999999999999999,209,201,201,58321
0,0.10999999999999999,243,201,201,88768
0,0.10999999999999999,243,201,201,81692
0,0.10999999999999999,243,201,201,40623
0,0.10999999999999999,241,201,201,76455
0,0.10999999999999999,245,201,201,87716
0,0.10999999999999999,237,201,201,96659
0,0.10999999999999999,229,201,201,62882
0,0.10999999999999999,235,201,201,94131
0,0.10999999999999999,245,201,201,64975
0,0.10999999999999999,245,201,201,72650
0,0.10999999999999999,227,201,201,56117
0,0.10999999999999999,213,201,201,89269
0,0.10999999999999999,221,201,201,48233
0,0.10999999999999999,215,201,201,55246
0,0.10999999999999999,235,201,201,62624
0,0.10999999999999999,243,201,201,50626
0,0.10999999999999999,239,201,201,66409
0,0.10999999999999999,241,201,201,49903
0,0.10999999999999999,217,201,201,89609
0,0.10999999999999999,225,201,201,69135
0,0.10999999999999999,239,201,201,54422
0,0.10999999999999999,223,201,201,109287
0,0.10999999999999999,229,201,201,71598
0,0.10999999999999999,273,201,201,69738
0,0.10999999999999999,231,201,201,49163
0,0.10999999999999999,223,201,201,58066
0,0.10999999999999999,227,201,201,43190
0,0.10999999999999999,229,201,201,61349
0,0.10999999999999999,229,201,201,94630
0,0.10999999999999999,225,201,201,73890
0,0.10999999999999999,219,201,201,101702
0,0.10999999999999999,223,201,201,28344
0,0.10999999999999999,227,201,201,91861
0,0.10999999999999999,233,201,201,64241
0,0.10999999999999999,229,201,201,63033
0,0.10999999999999999,217,201,201,62970
0,0.10999999999999999,231,201,201,66220
0,0.10999999999999999,239,201,201,102266
0,0.10999999999999999,223,201,201,69223
0,0.10999999999999999,239,201,201,75857
0,0.10999999999999999,231,201,201,81970
0,0.10999999999999999,239,201,201,100905
0,0.10999999999999999,235,201,201,29226
0,0.10999999999999999,229,201,201,69072
0,0.10999999999999999,225,201,201,51291
0,0.10999999999999999,239,201,201,72418
0,0.10999999999999999,233,201,201,65383
0,0.10999999999999999,227,201,201,52194
0,0.10999999999999999,219,201,201,82187
0,0.10999999999999999,233,201,201,66336
0,0.10999999999999999,247,201,201,82734
0,0.10999999999999999,223,201,201,82625
0,0.10999999999999999,229,201,201,90339
0,0.10999999999999999,239,201,201,98613
0,0.10999999999999999,227,201,201,69937
0,0.10999999999999999,217,201,201,69336
0,0.10999999999999999,225,201,201,83581
0,0.10999999999999999,231,201,201,59455
0,0.10999999999999999,221,201,201,58586
0,0.10999999999999999,229,201,201,45709
0,0.10999999999999999,225,201,201,70982
0,0.10999999999999999,227,201,201,61463
0,0.10999999999999999,233,201,201,52008
0,0.10999999999999999,233,201,201,58028
0,0.10999999999999999,241,201,201,76700
0,0.10999999999999999,251,201,201,80754
0,0.11999999999999998,227,201,201,114009
0,0.11999999999999998,257,201,201,81302
0,0.11999999999999998,235,201,201,65713
0,0.11999999999999998,257,201,201,84780
0,0.11999999999999998,251,201,201,79524
0,0.11999999999999998,225,201,201,84977
0,0.11999999999999998,227,201,201,68298
0,0.11999999999999998,225,201,201,49812
0,0.11999999999999998,215,201,201,63814
0,0.11999999999999998,251,201,201,100995
0,0.11999999999999998,255,201,201,65157
0,0.11999999999999998,221,201,201,79033
0,0.11999999999999998,239,201,201,66954
0,0.11999999999999998,237,201,201,94762
0,0.11999999999999998,235,201,201,61228
0,0.11999999999999998,227,201,201,67636
0,0.11999999999999998,249,201,201,82216
0,0.11999999999999998,231,201,201,53753
0,0.11999999999999998,233,201,201,97173
0,0.11999999999999998,249,201,201,54482
0,0.11999999999999998,221,201,201,65516
0,0.11999999999999998,231,201,201,81624
0,0.11999999999999998,227,201,201,82943
0,0.11999999999999998,225,201,201,45120
0,0.11999999999999998,231,201,201,96578
0,0.11999999999999998,239,201,201,107218
0,0.11999999999999998,249,201,201,76252
0,0.11999999999999998,215,201,201,67457
0,0.11999999999999998,241,201,201,60302
0,0.11999999999999998,239,201,201,95163
0,0.11999999999999998,249,201,201,74046
0,0.11999999999999998,239,201,201,74775
0,0.11999999999999998,241,201,201,51516
0,0.11999999999999998,223,201,201,77575
0,0.11999999999999998,241,201,201,76933
0,0.11999999999999998,227,201,201,70025
0,0.11999999999999998,217,201,201,65547
0,0.11999999999999998,223,201,201,72506
0,0.11999999999999998,271,201,201,33894
0,0.11999999999999998,251,201,201,59536
0,0.11999999999999998,235,201,201,86435
0,0.11999999999999998,245,201,201,64859
0,0.11999999999999998,241,201,201,74123
0,0.11999999999999998,227,201,201,61429
0,0.11999999999999998,233,201,201,68399
0,0.11999999999999998,227,201,201,88619
0,0.11999999999999998,219,201,201,62030
0,0.11999999999999998,221,201,201,87845
0,0.11999999999999998,231,201,201,78077
0,0.11999999999999998,221,201,201,63751
0,0.11999999999999998,223,201,201,58209
0,0.11999999999999998,229,201,201,73155
0,0.11999999999999998,257,201,201,82704
0,0.11999999999999998,219,201,201,76278
0,0.11999999999999998,229,201,201,73973
0,0.11999999999999998,235,201,201,58109
0,0.11999999999999998,223,201,201,84753
0,0.11999999999999998,265,201,201,93990
0,0.11999999999999998,221,201,201,56848
0,0.11999999999999998,237,201,201,63142
0,0.11999999999999998,231,201,201,50037
0,0.11999999999999998,229,201,201,73043
0,0.11999999999999998,243,201,201,105155
0,0.11999999999999998,253,201,201,83053
0,0.11999999999999998,225,201,201,59114
0,0.11999999999999998,243,201,201,45028
0,0.11999999999999998,225,201,201,89280
0,0.11999999999999998,239,201,201,75652
0,0.11999999999999998,227,201,201,91476
0,0.11999999999999998,233,201,201,52656
0,0.11999999999999998,243,201,201,66935
0,0.11999999999999998,219,201,201,67096
0,0.11999999999999998,223,201,201,68755
0,0.11999999999999998,239,201,201,41138
0,0.11999999999999998,229,201,201,43000
0,0.11999999999999998,251,201,201,65228
0,0.11999999999999998,235,201,201,73779
0,0.11999999999999998,215,201,201,76355
0,0.11999999999999998,223,201,201,51090
0,0.11999999999999998,241,201,201,98422
0,0.11999999999999998,247,201,201,115044
0,0.11999999999999998,233,201,201,79063
0,0.11999999999999998,237,201,201,70005
0,0.11999999999999998,227,201,201,89715
0,0.11999999999999998,229,201,201,83805
0,0.11999999999999998,235,201,201,73986
0,0.11999999999999998,231,201,201,82005
0,0.11999999999999998,231,201,201,53050
0,0.11999999999999998,225,201,201,121157
0,0.11999999999999998,237,201,201,65713
0,0.11999999999999998,229,201,201,57712
0,0.11999999999999998,227,201,201,59894
0,0.11999999999999998,267,201,201,99596
0,0.11999999999999998,239,201,201,72064
0,0.11999999999999998,231,201,201,78620
0,0.11999999999999998,245,201,201,94400
0,0.11999999999999998,233,201,201,44323
0,0.11999999999999998,239,201,201,56339
0,0.11999999999999998,247,201,201,78786
0,0.11999999999999998,225,201,201,69568
0,0.12999999999999998,245,201,201,88001
0,0.12999999999999998,233,201,201,53128
0,0.12999999999999998,243,201,201,94001
0,0.12999999999999998,269,201,201,113296
0,0.12999999999999998,223,201,201,87905
0,0.12999999999999998,239,201,201,71814
0,0.12999999999999998,229,201,201,108239
0,0.12999999999999998,253,201,201,40006
0,0.12999999999999998,239,201,201,91519
0,0.12999999999999998,241,201,201,127010
0,0.12999999999999998,249,201,201,86141
0,0.12999999999999998,271,201,201,107673
0,0.12999999999999998,225,201,201,97206
0,0.12999999999999998,233,201,201,35010
0,0.12999999999999998,235,201,201,46169
0,0.12999999999999998,263,201,201,91209
0,0.12999999999999998,229,201,201,43999
0,0.12999999999999998,247,201,201,90895
0,0.12999999999999998,233,201,201,92617
0,0.12999999999999998,247,201,201,89146
0,0.12999999999999998,257,201,201,65851
0,0.12999999999999998,231,201,201,73536
0,0.12999999999999998,241,201,201,63600
0,0.12999999999999998,225,201,201,87160
0,0.12999999999999998,239,201,201,82975
0,0.12999999999999998,259,201,201,107996
0,0.12999999999999998,235,201,201,78391
0,0.12999999999999998,237,201,201,102421
0,0.12999999999999998,225,201,201,105162
0,0.12999999999999998,259,201,201,86042
0,0.12999999999999998,241,201,201,89804
0,0.12999999999999998,243,201,201,103237
0,0.12999999999999998,221,201,201,84777
0,0.12999999999999998,233,201,201,85152
0,0.12999999999999998,235,201,201,83955
0,0.12999999999999998,243,201,201,114111
0,0.12999999999999998,217,201,201,54923
0,0.12999999999999998,251,201,201,95821
0,0.12999999999999998,229,201,201,106776
0,0.12999999999999998,269,201,201,81401
0,0.12999999999999998,227,201,201,71033
0,0.12999999999999998,233,201,201,62388
0,0.12999999999999998,223,201,201,64983
0,0.12999999999999998,227,201,201,61389
0,0.12999999999999998,267,201,201,78950
0,0.12999999999999998,235,201,201,41081
0,0.12999999999999998,227,201,201,99673
0,0.12999999999999998,247,201,201,62041
0,0.12999999999999998,229,201,201,48530
0,0.12999999999999998,243,201,201,107220
0,0.12999999999999998,241,201,201,100334
0,0.12999999999999998,233,201,201,82801
0,0.12999999999999998,245,201,201,67583
0,0.12999999999999998,255,201,201,91806
0,0.12999999999999998,227,201,201,104214
0,0.12999999999999998,227,201,201,82650
0,0.12999999999999998,259,201,201,85068
0,0.12999999999999998,255,201,201,58896
0,0.12999999999999998,243,201,201,115446
0,0.12999999999999998,227,201,201,133016
0,0.12999999999999998,235,201,201,100323
0,0.12999999999999998,249,201,201,78796
0,0.12999999999999998,221,201,201,60662
0,0.12999999999999998,263,201,201,82008
0,0.12999999999999998,241,201,201,42259
0,0.12999999999999998,259,201,201,88625
0,0.12999999999999998,233,201,201,87653
0,0.12999999999999998,245,201,201,70856
0,0.12999999999999998,231,201,201,46885
0,0.12999999999999998,243,201,201,106126
0,0.12999999999999998,253,201,201,124585
0,0.12999999999999998,277,201,201,80515
0,0.12999999999999998,221,201,201,81766
0,0.12999999999999998,235,201,201,77168
0,0.12999999999999998,249,201,201,119003
0,0.12999999999999998,247,201,201,47272
0,0.12999999999999998,225,201,201,93825
0,0.12999999999999998,235,201,201,74668
0,0.12999999999999998,247,201,201,128367
0,0.12999999999999998,247,201,201,106880
0,0.12999999999999998,239,201,201,123351
0,0.12999999999999998,237,201,201,49521
0,0.12999999999999998,213,201,201,85168
0,0.12999999999999998,237,201,201,100069
0,0.12999999999999998,227,201,201,57455
0,0.12999999999999998,217,201,201,47657
0,0.12999999999999998,237,201,201,72750
0,0.12999999999999998,241,201,201,105808
0,0.12999999999999998,265,201,201,80405
0,0.12999999999999998,223,201,201,88333
0,0.12999999999999998,257,201,201,109861
0,0.12999999999999998,243,201,201,93810
0,0.12999999999999998,229,201,201,100170
0,0.12999999999999998,249,201,201,78938
0,0.12999999999999998,227,201,201,89800
0,0.12999999999999998,247,201,201,53179
0,0.12999999999999998,237,201,201,94862
0,0.12999999999999998,219,201,201,107728
0,0.12999999999999998,235,201,201,57998
0,0.12999999999999998,227,201,201,83577
0,0.13999999999999999,231,201,201,101983
0,0.13999999999999999,259,201,201,126553
0,0.13999999999999999,237,201,201,68967
0,0.13999999999999999,267,201,201,142420
0,0.13999999999999999,249,201,201,70808
0,0.13999999999999999,225,201,201,100631
0,0.13999999999999999,231,201,201,98596
0,0.13999999999999999,237,201,201,105690
0,0.13999999999999999,253,201,201,56764
0,0.13999999999999999,249,201,201,84786
0,0.13999999999999999,235,201,201,99566
0,0.13999999999999999,247,201,201,116616
0,0.13999999999999999,253,201,201,88701
0,0.13999999999999999,235,201,201,79117
0,0.13999999999999999,259,201,201,49375
0,0.13999999999999999,231,201,201,75485
0,0.13999999999999999,233,201,201,106210
0,0.13999999999999999,233,201,201,65204
0,0.13999999999999999,249,201,201,91366
0,0.13999999999999999,251,201,201,77427
0,0.13999999999999999,231,201,201,52076
0,0.13999999999999999,243,201,201,79715
0,0.13999999999999999,269,201,201,69981
0,0.13999999999999999,257,201,201,59073
0,0.13999999999999999,243,201,201,70968
0,0.13999999999999999,271,201,201,87473
0,0.13999999999999999,231,201,201,72021
0,0.13999999999999999,249,201,201,93765
0,0.13999999999999999,251,201,201,73008
0,0.13999999999999999,241,201,201,108935
0,0.13999999999999999,237,201,201,120522
0,0.13999999999999999,239,201,201,84198
0,0.13999999999999999,235,201,201,69775
0,0.13999999999999999,233,201,201,105285
0,0.13999999999999999,257,201,201,72640
0,0.13999999999999999,237,201,201,76024
0,0.13999999999999999,233,201,201,76238
0,0.13999999999999999,245,201,201,87666
0,0.13999999999999999,237,201,201,112581
0,0.13999999999999999,245,201,201,100269
0,0.13999999999999999,245,201,201,126458
0,0.13999999999999999,265,201,201,80423
0,0.13999999999999999,259,201,201,82490
0,0.13999999999999999,257,201,201,112390
0,0.13999999999999999,225,201,201,109297
0,0.13999999999999999,233,201,201,102357
0,0.13999999999999999,261,201,201,97159
0,0.13999999999999999,249,201,201,70697
0,0.13999999999999999,255,201,201,84374
0,0.13999999999999999,247,201,201,63333
0,0.13999999999999999,251,201,201,60063
0,0.13999999999999999,263,201,201,89464
0,0.13999999999999999,247,201,201,95410
0,0.13999999999999999,231,201,201,103392
0,0.13999999999999999,231,201,201,66064
0,0.13999999999999999,231,201,201,109612
0,0.13999999999999999,249,201,201,111515
0,0.13999999999999999,245,201,201,90698
0,0.13999999999999999,237,201,201,86921
0,0.13999999999999999,259,201,201,94462
0,0.13999999999999999,219,201,201,52832
0,0.13999999999999999,279,201,201,66529
0,0.13999999999999999,245,201,201,93841
0,0.13999999999999999,239,201,201,63319
0,0.13999999999999999,229,201,201,71487
0,0.13999999999999999,219,201,201,94399
0,0.13999999999999999,249,201,201,91086
0,0.13999999999999999,253,201,201,79707
0,0.13999999999999999,263,201,201,58538
0,0.13999999999999999,229,201,201,64250
0,0.13999999999999999,241,201,201,85094
0,0.13999999999999999,263,201,201,87833
0,0.13999999999999999,229,201,201,89405
0,0.13999999999999999,241,201,201,129474
0,0.13999999999999999,253,201,201,50542
0,0.13999999999999999,263,201,201,124678
0,0.13999999999999999,285,201,201,50269
0,0.13999999999999999,261,201,201,96507
0,0.13999999999999999,253,201,201,62421
0,0.13999999999999999,235,201,201,71019
0,0.13999999999999999,235,201,201,70055
0,0.13999999999999999,235,201,201,81090
0,0.13999999999999999,235,201,201,99240
0,0.13999999999999999,273,201,201,98508
0,0.13999999999999999,261,201,201,73608
0,0.13999999999999999,233,201,201,82462
0,0.13999999999999999,261,201,201,82750
0,0.13999999999999999,251,201,201,57247
0,0.13999999999999999,223,201,201,75093
0,0.13999999999999999,221,201,201,90911
0,0.13999999999999999,239,201,201,115437
0,0.13999999999999999,241,201,201,88474
0,0.13999999999999999,227,201,201,53188
0,0.13999999999999999,247,201,201,94322
0,0.13999999999999999,271,201,201,108800
0,0.13999999999999999,237,201,201,95412
0,0.13999999999999999,233,201,201,77531
0,0.13999999999999999,235,201,201,59546
0,0.13999999999999999,251,201,201,81926
0,0.13999999999999999,241,201,201,65987
0,0.15,259,201,201,88440
0,0.15,263,201,201,93219
0,0.15,255,201,201,98253
0,0.15,255,201,201,86337
0,0.15,245,201,201,97385
0,0.15,239,201,201,71646
0,0.15,241,201,201,66961
0,0.15,231,201,201,74497
0,0.15,243,201,201,93152
0,0.15,235,201,201,46610
0,0.15,229,201,201,83635
0,0.15,247,201,201,72199
0,0.15,249,201,201,58162
0,0.15,235,201,201,95360
0,0.15,243,201,201,63346
0,0.15,257,201,201,129929
0,0.15,239,201,201,75040
0,0.15,267,201,201,63238
0,0.15,245,201,201,73644
0,0.15,231,201,201,78941
0,0.15,237,201,201,112197
0,0.15,227,201,201,110777
0,0.15,283,201,201,60134
0,0.15,247,201,201,101988
0,0.15,237,201,201,133687
0,0.15,235,201,201,112479
0,0.15,265,201,201,89210
0,0.15,239,201,201,99823
0,0.15,261,201,201,81675
0,0.15,239,201,201,106812
0,0.15,243,201,201,61058
0,0.15,247,201,201,68353
0,0.15,245,201,201,104373
0,0.15,227,201,201,93444
0,0.15,231,201,201,104747
0,0.15,289,201,201,52768
0,0.15,235,201,201,89240
0,0.15,271,201,201,91900
0,0.15,231,201,201,102830
0,0.15,231,201,201,80778
0,0.15,233,201,201,83070
0,0.15,233,201,201,97489
0,0.15,261,201,201,102923
0,0.15,259,201,201,63766
0,0.15,263,201,201,82353
0,0.15,265,201,201,102405
0,0.15,259,201,201,79300
0,0.15,249,201,201,97323
0,0.15,237,201,201,111244
0,0.15,245,201,201,81962
0,0.15,241,201,201,159765
0,0.15,251,201,201,110486
0,0.15,271,201,201,130901
0,0.15,275,201,201,119798
0,0.15,219,201,201,94387
0,0.15,263,201,201,50589
0,0.15,247,201,201,86297
0,0.15,233,201,201,113457
0,0.15,249,201,201,123588
0,0.15,265,201,201,117315
0,0.15,231,201,201,94252
0,0.15,287,201,201,105226
0,0.15,249,201,201,93300
0,0.15,265,201,201,124585
0,0.15,267,201,201,71942
0,0.15,265,201,201,136835
0,0.15,239,201,201,78351
0,0.15,237,201,201,83319
0,0.15,247,201,201,101141
0,0.15,233,201,201,105418
0,0.15,259,201,201,104647
0,0.15,239,201,201,113556
0,0.15,275,201,201,136990
0,0.15,233,201,201,76459
0,0.15,251,201,201,109514
0,0.15,265,201,201,113729
0,0.15,257,201,201,59627
0,0.15,247,201,201,99218
0,0.15,257,201,201,94055
0,0.15,265,201,201,85852
0,0.15,229,201,201,85616
0,0.15,237,201,201,70251
0,0.15,235,201,201,108672
0,0.15,235,201,201,77034
0,0.15,233,201,201,65446
0,0.15,235,201,201,96951
0,0.15,269,201,201,114787
0,0.15,255,201,201,74734
0,0.15,267,201,201,92990
0,0.15,249,201,201,53134
0,0.15,245,201,201,76602
0,0.15,263,201,201,98045
0,0.15,225,201,201,91628
0,0.15,261,201,201,113226
0,0.15,233,201,201,108773
0,0.15,249,201,201,134123
0,0.15,233,201,201,60608
0,0.15,263,201,201,108487
0,0.15,281,201,201,113564
0,0.15,229,201,201,65454
0,0.16,253,201,201,133571
0,0.16,239,201,201,74952
0,0.16,275,201,201,93912
0,0.16,247,201,201,161889
0,0.16,315,201,201,195507
0,0.16,243,201,201,112328
0,0.16,237,201,201,108947
0,0.16,251,201,201,114117
0,0.16,261,201,201,84462
0,0.16,235,201,201,89347
0,0.16,247,201,201,93981
0,0.16,249,201,201,86349
0,0.16,255,201,201,95946
0,0.16,257,201,201,101642
0,0.16,281,201,201,95042
0,0.16,277,201,201,60765
0,0.16,261,201,201,108312
0,0.16,231,201,201,86393
0,0.16,271,201,201,106629
0,0.16,247,201,201,71458
0,0.16,239,201,201,108858
0,0.16,241,201,201,114675
0,0.16,279,201,201,93723
0,0.16,259,201,201,115568
0,0.16,233,201,201,82930
0,0.16,245,201,201,91346
0,0.16,245,201,201,85770
0,0.16,267,201,201,138296
0,0.16,221,201,201,100874
0,0.16,253,201,201,94789
0,0.16,251,201,201,106074
0,0.16,261,201,201,156558
0,0.16,267,201,201,139701
0,0.16,263,201,201,117776
0,0.16,241,201,201,85406
0,0.16,245,201,201,107903
0,0.16,253,201,201,97633
0,0.16,267,201,201,105923
0,0.16,237,201,201,102522
0,0.16,245,201,201,114284
0,0.16,231,201,201,95065
0,0.16,243,201,201,102596
0,0.16,243,201,201,79322
0,0.16,249,201,201,150300
0,0.16,227,201,201,81104
0,0.16,241,201,201,101800
0,0.16,233,201,201,127074
0,0.16,249,201,201,134673
0,0.16,233,201,201,50460
0,0.16,249,201,201,67251
0,0.16,237,201,201,95898
0,0.16,235,201,201,103390
0,0.16,269,201,201,90848
0,0.16,245,201,201,91797
0,0.16,223,201,201,75489
0,0.16,247,201,201,113089
0,0.16,265,201,201,126264
0,0.16,275,201,201,83051
0,0.16,265,201,201,91397
0,0.16,239,201,201,94431
0,0.16,255,201,201,97797
0,0.16,255,201,201,101684
0,0.16,233,201,201,126600
