,p,Trajectory Length,FDG Length,FG Length,Cells Processed
0,0,201,201,201,10201
0,0.01,201,201,201,28708
0,0.01,203,201,201,12551
0,0.01,201,201,201,10201
0,0.01,205,201,201,38677
0,0.01,201,201,201,20398
0,0.01,207,201,201,27302
0,0.01,203,201,201,31032
0,0.01,203,201,201,25074
0,0.01,201,201,201,19176
0,0.01,201,201,201,15449
0,0.01,205,201,201,18740
0,0.01,201,201,201,20400
0,0.01,201,201,201,10201
0,0.01,201,201,201,10201
0,0.01,205,201,201,29383
0,0.01,201,201,201,10201
0,0.01,201,201,201,30596
0,0.01,201,201,201,22035
0,0.01,203,201,201,31723
0,0.01,205,201,201,21568
0,0.01,205,201,201,24628
0,0.01,203,201,201,32223
0,0.01,207,201,201,33837
0,0.01,207,201,201,39140
0,0.01,203,201,201,14922
0,0.01,201,201,201,30598
0,0.01,207,201,201,39261
0,0.01,201,201,201,10201
0,0.01,205,201,201,14226
0,0.01,203,201,201,15352
0,0.01,201,201,201,20309
0,0.01,207,201,201,22315
0,0.01,201,201,201,30163
0,0.01,205,201,201,36343
0,0.01,201,201,201,27312
0,0.01,201,201,201,29169
0,0.01,201,201,201,37514
0,0.01,203,201,201,11129
0,0.01,201,201,201,17398
0,0.01,205,201,201,18746
0,0.01,203,201,201,20905
0,0.01,203,201,201,25027
0,0.01,201,201,201,10201
0,0.01,203,201,201,21988
0,0.01,207,201,201,25757
0,0.01,201,201,201,26040
0,0.01,205,201,201,36523
0,0.01,203,201,201,15403
0,0.01,203,201,201,10309
0,0.01,203,201,201,20555
0,0.01,201,201,201,10201
0,0.01,201,201,201,10201
0,0.01,201,201,201,10201
0,0.01,203,201,201,35272
0,0.01,205,201,201,40847
0,0.01,201,201,201,19771
0,0.01,203,201,201,19494
0,0.01,201,201,201,20209
0,0.01,201,201,201,10201
0,0.01,201,201,201,10201
0,0.01,203,201,201,34737
0,0.01,201,201,201,28701
0,0.01,203,201,201,15194
0,0.01,201,201,201,19698
0,0.01,203,201,201,36322
0,0.01,207,201,201,12003
0,0.01,207,201,201,20164
0,0.01,203,201,201,22469
0,0.01,203,201,201,24131
0,0.01,201,201,201,10201
0,0.01,205,201,201,14762
0,0.01,201,201,201,10201
0,0.01,203,201,201,43912
0,0.01,203,201,201,21589
0,0.01,201,201,201,30323
0,0.01,203,201,201,24869
0,0.01,201,201,201,20399
0,0.01,203,201,201,30977
0,0.01,203,201,201,12179
0,0.01,201,201,201,19771
0,0.01,203,201,201,14966
0,0.01,203,201,201,11321
0,0.01,201,201,201,30598
0,0.01,201,201,201,10201
0,0.01,203,201,201,20669
0,0.01,205,201,201,33881
0,0.01,201,201,201,20401
0,0.01,203,201,201,21698
0,0.01,205,201,201,25329
0,0.01,201,201,201,25845
0,0.01,203,201,201,25600
0,0.01,205,201,201,25181
0,0.01,203,201,201,22806
0,0.01,205,201,201,14061
0,0.01,201,201,201,30594
0,0.01,201,201,201,10201
0,0.01,203,201,201,30754
0,0.01,201,201,201,16029
0,0.01,205,201,201,34330
0,0.01,203,201,201,12749
0,0.02,207,201,201,20475
0,0.02,201,201,201,40794
0,0.02,203,201,201,44430
0,0.02,207,201,201,27143
0,0.02,203,201,201,29503
0,0.02,203,201,201,31901
0,0.02,209,201,201,43566
0,0.02,209,201,201,31577
0,0.02,203,201,201,45628
0,0.02,203,201,201,11681
0,0.02,207,201,201,77012
0,0.02,205,201,201,47989
0,0.02,203,201,201,31419
0,0.02,203,201,201,38564
0,0.02,205,201,201,14660
0,0.02,205,201,201,27939
0,0.02,207,201,201,41154
0,0.02,201,201,201,10201
0,0.02,201,201,201,15644
0,0.02,207,201,201,27609
0,0.02,203,201,201,30361
0,0.02,205,201,201,68609
0,0.02,209,201,201,58050
0,0.02,207,201,201,58810
0,0.02,203,201,201,40307
0,0.02,207,201,201,42450
0,0.02,205,201,201,50200
0,0.02,205,201,201,37554
0,0.02,209,201,201,30019
0,0.02,207,201,201,39037
0,0.02,205,201,201,25828
0,0.02,213,201,201,61896
0,0.02,205,201,201,24666
0,0.02,203,201,201,31298
0,0.02,205,201,201,41913
0,0.02,207,201,201,45349
0,0.02,211,201,201,46193
0,0.02,203,201,201,20529
0,0.02,211,201,201,72832
0,0.02,205,201,201,36120
0,0.02,205,201,201,21836
0,0.02,201,201,201,19620
0,0.02,205,201,201,24867
0,0.02,207,201,201,30559
0,0.02,205,201,201,23617
0,0.02,201,201,201,38068
0,0.02,205,201,201,30344
0,0.02,207,201,201,44445
0,0.02,209,201,201,60650
0,0.02,203,201,201,29741
0,0.02,201,201,201,18255
0,0.02,205,201,201,20655
0,0.02,205,201,201,15321
0,0.02,203,201,201,56841
0,0.02,205,201,201,31729
0,0.02,203,201,201,33449
0,0.02,201,201,201,30600
0,0.02,205,201,201,29199
0,0.02,207,201,201,26154
0,0.02,207,201,201,38201
0,0.02,207,201,201,26832
0,0.02,203,201,201,25442
0,0.02,209,201,201,48958
0,0.02,207,201,201,48261
0,0.02,209,201,201,45072
0,0.02,201,201,201,24332
0,0.02,203,201,201,44342
0,0.02,209,201,201,50215
0,0.02,203,201,201,42610
0,0.02,203,201,201,35400
0,0.02,205,201,201,26027
0,0.02,205,201,201,46970
0,0.02,213,201,201,56395
0,0.02,203,201,201,21753
0,0.02,205,201,201,22673
0,0.02,209,201,201,36727
0,0.02,203,201,201,10799
0,0.02,209,201,201,49556
0,0.02,205,201,201,35422
0,0.02,203,201,201,43104
0,0.02,203,201,201,21880
0,0.02,213,201,201,36401
0,0.02,207,201,201,44255
0,0.02,201,201,201,10201
0,0.02,203,201,201,10505
0,0.02,207,201,201,22485
0,0.02,203,201,201,20436
0,0.02,201,201,201,20400
0,0.02,203,201,201,35821
0,0.02,205,201,201,24378
0,0.02,207,201,201,21416
0,0.02,203,201,201,25358
0,0.02,211,201,201,30600
0,0.02,203,201,201,35815
0,0.02,207,201,201,47388
0,0.02,211,201,201,49261
0,0.02,203,201,201,43281
0,0.02,205,201,201,55466
0,0.02,205,201,201,33732
0,0.02,211,201,201,50439
0,0.03,205,201,201,53028
0,0.03,205,201,201,20985
0,0.03,209,201,201,48086
0,0.03,205,201,201,33391
0,0.03,205,201,201,43616
0,0.03,215,201,201,53765
0,0.03,211,201,201,25426
0,0.03,215,201,201,61419
0,0.03,209,201,201,38317
0,0.03,201,201,201,37664
0,0.03,207,201,201,70447
0,0.03,207,201,201,77172
0,0.03,203,201,201,23167
0,0.03,209,201,201,22827
0,0.03,213,201,201,64071
0,0.03,211,201,201,54723
0,0.03,219,201,201,52183
0,0.03,203,201,201,31390
0,0.03,205,201,201,31759
0,0.03,207,201,201,43159
0,0.03,211,201,201,47775
0,0.03,209,201,201,64625
0,0.03,205,201,201,43220
0,0.03,203,201,201,29906
0,0.03,207,201,201,50613
0,0.03,209,201,201,64249
0,0.03,207,201,201,48514
0,0.03,207,201,201,15917
0,0.03,207,201,201,86360
0,0.03,201,201,201,10201
0,0.03,207,201,201,43615
0,0.03,205,201,201,37046
0,0.03,211,201,201,66347
0,0.03,203,201,201,43967
0,0.03,205,201,201,38473
0,0.03,205,201,201,58422
0,0.03,207,201,201,44510
0,0.03,205,201,201,30015
0,0.03,207,201,201,34845
0,0.03,207,201,201,29280
0,0.03,207,201,201,44217
0,0.03,213,201,201,29790
0,0.03,207,201,201,26399
0,0.03,203,201,201,23247
0,0.03,209,201,201,41987
0,0.03,201,201,201,44443
0,0.03,211,201,201,76070
0,0.03,203,201,201,44525
0,0.03,207,201,201,31789
0,0.03,207,201,201,53899
0,0.03,215,201,201,39060
0,0.03,205,201,201,59356
0,0.03,205,201,201,47678
0,0.03,215,201,201,78667
0,0.03,201,201,201,48846
0,0.03,203,201,201,64670
0,0.03,201,201,201,46682
0,0.03,203,201,201,13427
0,0.03,215,201,201,74733
0,0.03,201,201,201,46418
0,0.03,207,201,201,54861
0,0.03,211,201,201,67110
0,0.03,209,201,201,70426
0,0.03,207,201,201,24842
0,0.03,201,201,201,26224
0,0.03,207,201,201,18975
0,0.03,217,201,201,79722
0,0.03,209,201,201,70029
0,0.03,205,201,201,42296
0,0.03,203,201,201,55794
0,0.03,207,201,201,36281
0,0.03,209,201,201,20738
0,0.03,219,201,201,51963
0,0.03,209,201,201,50760
0,0.03,201,201,201,20400
0,0.03,203,201,201,34162
0,0.03,205,201,201,29815
0,0.03,207,201,201,11163
0,0.03,211,201,201,44940
0,0.03,209,201,201,46125
0,0.03,205,201,201,51584
0,0.03,209,201,201,29540
0,0.03,203,201,201,35047
0,0.03,221,201,201,70387
0,0.03,211,201,201,70470
0,0.03,207,201,201,52800
0,0.03,201,201,201,38646
0,0.03,205,201,201,40704
0,0.03,211,201,201,44821
0,0.03,207,201,201,40807
0,0.03,219,201,201,54782
0,0.03,205,201,201,21674
0,0.03,205,201,201,43691
0,0.03,205,201,201,40362
0,0.03,209,201,201,66325
0,0.03,203,201,201,46369
0,0.03,203,201,201,42255
0,0.03,203,201,201,48702
0,0.03,209,201,201,45209
0,0.03,211,201,201,34184
0,0.04,209,201,201,46585
0,0.04,205,201,201,75082
0,0.04,211,201,201,70717
0,0.04,219,201,201,55227
0,0.04,209,201,201,89731
0,0.04,211,201,201,27496
0,0.04,211,201,201,43192
0,0.04,211,201,201,39250
0,0.04,209,201,201,66434
0,0.04,213,201,201,44185
0,0.04,209,201,201,70803
0,0.04,207,201,201,46109
0,0.04,213,201,201,58169
0,0.04,213,201,201,65942
0,0.04,215,201,201,66183
0,0.04,211,201,201,113472
0,0.04,215,201,201,59395
0,0.04,209,201,201,56591
0,0.04,205,201,201,36118
0,0.04,227,201,201,62316
0,0.04,213,201,201,70723
0,0.04,209,201,201,48199
0,0.04,217,201,201,68580
0,0.04,205,201,201,30219
0,0.04,223,201,201,51816
0,0.04,207,201,201,128391
0,0.04,211,201,201,66397
0,0.04,215,201,201,97954
0,0.04,209,201,201,66021
0,0.04,211,201,201,55872
0,0.04,203,201,201,97918
0,0.04,209,201,201,43405
0,0.04,215,201,201,77656
0,0.04,215,201,201,94201
0,0.04,209,201,201,53651
0,0.04,207,201,201,98148
0,0.04,205,201,201,42828
0,0.04,217,201,201,83271
0,0.04,219,201,201,46642
0,0.04,213,201,201,58417
0,0.04,207,201,201,39437
0,0.04,217,201,201,57654
0,0.04,213,201,201,45248
0,0.04,215,201,201,58075
0,0.04,211,201,201,101892
0,0.04,205,201,201,64060
0,0.04,213,201,201,87520
0,0.04,207,201,201,54790
0,0.04,209,201,201,58847
0,0.04,213,201,201,69861
0,0.04,207,201,201,48349
0,0.04,211,201,201,69898
0,0.04,207,201,201,98593
0,0.04,223,201,201,29345
0,0.04,211,201,201,57757
0,0.04,209,201,201,47376
0,0.04,213,201,201,58585
0,0.04,203,201,201,31625
0,0.04,217,201,201,98190
0,0.04,217,201,201,88982
0,0.04,219,201,201,47543
0,0.04,219,201,201,81629
0,0.04,205,201,201,65272
0,0.04,207,201,201,71158
0,0.04,207,201,201,57838
0,0.04,211,201,201,57659
0,0.04,215,201,201,91851
0,0.04,211,201,201,42882
0,0.04,205,201,201,35503
0,0.04,209,201,201,55861
0,0.04,209,201,201,73486
0,0.04,219,201,201,74623
0,0.04,207,201,201,45999
0,0.04,207,201,201,81893
0,0.04,207,201,201,26630
0,0.04,215,201,201,64872
0,0.04,219,201,201,82323
0,0.04,217,201,201,108466
0,0.04,207,201,201,55594
0,0.04,215,201,201,51091
0,0.04,205,201,201,26140
0,0.04,209,201,201,76012
0,0.04,211,201,201,77746
0,0.04,205,201,201,45671
0,0.04,207,201,201,37469
0,0.04,203,201,201,95093
0,0.04,221,201,201,81987
0,0.04,213,201,201,57148
0,0.04,205,201,201,36840
0,0.04,209,201,201,49218
0,0.04,207,201,201,88745
0,0.04,219,201,201,52599
0,0.04,203,201,201,52420
0,0.04,215,201,201,103100
0,0.04,213,201,201,63039
0,0.04,215,201,201,55328
0,0.04,205,201,201,44235
0,0.04,209,201,201,91193
0,0.04,209,201,201,79585
0,0.04,203,201,201,61789
0,0.05,219,201,201,79116
0,0.05,207,201,201,42777
0,0.05,217,201,201,42613
0,0.05,217,201,201,68792
0,0.05,217,201,201,65442
0,0.05,211,201,201,82363
0,0.05,211,201,201,61587
0,0.05,213,201,201,66582
0,0.05,205,201,201,44570
0,0.05,225,201,201,60913
0,0.05,219,201,201,50631
0,0.05,223,201,201,76998
0,0.05,215,201,201,91222
0,0.05,207,201,201,37252
0,0.05,217,201,201,75990
0,0.05,213,201,201,82465
0,0.05,215,201,201,99499
0,0.05,209,201,201,85660
0,0.05,211,201,201,89659
0,0.05,203,201,201,51616
0,0.05,209,201,201,30117
0,0.05,209,201,201,68540
0,0.05,207,201,201,44318
0,0.05,217,201,201,74162
0,0.05,211,201,201,64777
0,0.05,209,201,201,44277
0,0.05,209,201,201,60909
0,0.05,225,201,201,94464
0,0.05,213,201,201,61373
0,0.05,215,201,201,107056
0,0.05,221,201,201,130910
0,0.05,207,201,201,65684
0,0.05,203,201,201,73488
0,0.05,217,201,201,70532
0,0.05,205,201,201,72346
0,0.05,217,201,201,78311
0,0.05,217,201,201,64631
0,0.05,215,201,201,114933
0,0.05,211,201,201,123142
0,0.05,215,201,201,61904
0,0.05,211,201,201,124420
0,0.05,217,201,201,72239
0,0.05,203,201,201,91629
0,0.05,227,201,201,72447
0,0.05,209,201,201,49426
0,0.05,213,201,201,56227
0,0.05,207,201,201,24701
0,0.05,217,201,201,55459
0,0.05,217,201,201,70353
0,0.05,209,201,201,57260
0,0.05,217,201,201,72844
0,0.05,211,201,201,77788
0,0.05,213,201,201,64559
0,0.05,219,201,201,112761
0,0.05,223,201,201,64909
0,0.05,205,201,201,92180
0,0.05,213,201,201,59960
0,0.05,209,201,201,51741
0,0.05,209,201,201,55369
0,0.05,211,201,201,65801
0,0.05,219,201,201,54926
0,0.05,207,201,201,64840
0,0.05,207,201,201,64585
0,0.05,203,201,201,51349
0,0.05,211,201,201,70113
0,0.05,205,201,201,99973
0,0.05,205,201,201,18972
0,0.05,211,201,201,61454
0,0.05,215,201,201,62613
0,0.05,215,201,201,52157
0,0.05,207,201,201,77010
0,0.05,213,201,201,82988
0,0.05,207,201,201,51842
0,0.05,217,201,201,54067
0,0.05,203,201,201,68225
0,0.05,207,201,201,78263
0,0.05,207,201,201,54082
0,0.05,213,201,201,38993
0,0.05,211,201,201,66899
0,0.05,221,201,201,117701
0,0.05,207,201,201,93286
0,0.05,217,201,201,60100
0,0.05,205,201,201,33914
0,0.05,209,201,201,36078
0,0.05,227,201,201,102732
0,0.05,231,201,201,106417
0,0.05,217,201,201,53350
0,0.05,209,201,201,69681
0,0.05,205,201,201,71125
0,0.05,209,201,201,49279
0,0.05,221,201,201,77750
0,0.05,211,201,201,84913
0,0.05,211,201,201,40151
0,0.05,215,201,201,76822
0,0.05,231,201,201,57729
0,0.05,213,201,201,85733
0,0.05,211,201,201,62303
0,0.05,215,201,201,70631
0,0.05,213,201,201,78610
0,0.05,219,201,201,75610
0,0.060000000000000005,217,201,201,118919
0,0.060000000000000005,211,201,201,76318
0,0.060000000000000005,217,201,201,73737
0,0.060000000000000005,209,201,201,99703
0,0.060000000000000005,211,201,201,77210
0,0.060000000000000005,209,201,201,118447
0,0.060000000000000005,221,201,201,50967
0,0.060000000000000005,213,201,201,96059
0,0.060000000000000005,209,201,201,75198
0,0.060000000000000005,213,201,201,109115
0,0.060000000000000005,213,201,201,98771
0,0.060000000000000005,225,201,201,71883
0,0.060000000000000005,211,201,201,98226
0,0.060000000000000005,213,201,201,94169
0,0.060000000000000005,205,201,201,58329
0,0.060000000000000005,219,201,201,93708
0,0.060000000000000005,215,201,201,51199
0,0.060000000000000005,203,201,201,89162
0,0.060000000000000005,209,201,201,78367
0,0.060000000000000005,225,201,201,41894
0,0.060000000000000005,221,201,201,84715
0,0.060000000000000005,217,201,201,94496
0,0.060000000000000005,211,201,201,42383
0,0.060000000000000005,213,201,201,70404
0,0.060000000000000005,213,201,201,39598
0,0.060000000000000005,213,201,201,54296
0,0.060000000000000005,209,201,201,63565
0,0.060000000000000005,207,201,201,75181
0,0.060000000000000005,217,201,201,64064
0,0.060000000000000005,213,201,201,68365
0,0.060000000000000005,209,201,201,61872
0,0.060000000000000005,209,201,201,126984
0,0.060000000000000005,235,201,201,109863
0,0.060000000000000005,213,201,201,69235
0,0.060000000000000005,225,201,201,96662
0,0.060000000000000005,211,201,201,54228
0,0.060000000000000005,225,201,201,94386
0,0.060000000000000005,225,201,201,106459
0,0.060000000000000005,213,201,201,97193
0,0.060000000000000005,213,201,201,76644
0,0.060000000000000005,211,201,201,93909
0,0.060000000000000005,215,201,201,71840
0,0.060000000000000005,209,201,201,66384
0,0.060000000000000005,237,201,201,114750
0,0.060000000000000005,207,201,201,68117
0,0.060000000000000005,223,201,201,59757
0,0.060000000000000005,207,201,201,51194
0,0.060000000000000005,227,201,201,100825
0,0.060000000000000005,213,201,201,69745
0,0.060000000000000005,209,201,201,71768
0,0.060000000000000005,223,201,201,143566
0,0.060000000000000005,213,201,201,53439
0,0.060000000000000005,209,201,201,71022
0,0.060000000000000005,213,201,201,117460
0,0.060000000000000005,215,201,201,60195
0,0.060000000000000005,209,201,201,65952
0,0.060000000000000005,213,201,201,48687
0,0.060000000000000005,209,201,201,70816
0,0.060000000000000005,213,201,201,102302
0,0.060000000000000005,207,201,201,86434
0,0.060000000000000005,209,201,201,45818
0,0.060000000000000005,219,201,201,119931
0,0.060000000000000005,213,201,201,41995
0,0.060000000000000005,213,201,201,101255
0,0.060000000000000005,213,201,201,79963
0,0.060000000000000005,225,201,201,94221
0,0.060000000000000005,217,201,201,113057
0,0.060000000000000005,209,201,201,71647
0,0.060000000000000005,215,201,201,60505
0,0.060000000000000005,213,201,201,29224
0,0.060000000000000005,203,201,201,59401
0,0.060000000000000005,205,201,201,67490
0,0.060000000000000005,209,201,201,119302
0,0.060000000000000005,223,201,201,82931
0,0.060000000000000005,211,201,201,108256
0,0.060000000000000005,211,201,201,88975
0,0.060000000000000005,213,201,201,125778
0,0.060000000000000005,229,201,201,100550
0,0.060000000000000005,213,201,201,155002
0,0.060000000000000005,211,201,201,103590
0,0.060000000000000005,213,201,201,62897
0,0.060000000000000005,211,201,201,77733
0,0.060000000000000005,223,201,201,79071
0,0.060000000000000005,215,201,201,91730
0,0.060000000000000005,217,201,201,55335
0,0.060000000000000005,215,201,201,108067
0,0.060000000000000005,207,201,201,67167
0,0.060000000000000005,219,201,201,60952
0,0.060000000000000005,213,201,201,96952
0,0.060000000000000005,211,201,201,86142
0,0.060000000000000005,211,201,201,79660
0,0.060000000000000005,223,201,201,101112
0,0.060000000000000005,219,201,201,70099
0,0.060000000000000005,217,201,201,99435
0,0.060000000000000005,217,201,201,91661
0,0.060000000000000005,213,201,201,85643
0,0.060000000000000005,219,201,201,92736
0,0.060000000000000005,213,201,201,81461
0,0.060000000000000005,207,201,201,64292
0,0.060000000000000005,221,201,201,106570
0,0.07,203,201,201,99230
0,0.07,215,201,201,97634
0,0.07,219,201,201,132338
0,0.07,207,201,201,65269
0,0.07,217,201,201,70395
0,0.07,223,201,201,106734
0,0.07,221,201,201,89935
0,0.07,221,201,201,108297
0,0.07,211,201,201,63157
0,0.07,211,201,201,73036
0,0.07,229,201,201,110723
0,0.07,215,201,201,75746
0,0.07,211,201,201,103685
0,0.07,237,201,201,137473
0,0.07,219,201,201,143412
0,0.07,231,201,201,128487
0,0.07,211,201,201,55827
0,0.07,213,201,201,116639
0,0.07,215,201,201,83017
0,0.07,219,201,201,84065
0,0.07,225,201,201,100555
0,0.07,215,201,201,78138
0,0.07,215,201,201,121087
0,0.07,209,201,201,102873
0,0.07,213,201,201,69869
0,0.07,215,201,201,87875
0,0.07,221,201,201,92495
0,0.07,213,201,201,90119
0,0.07,219,201,201,104656
0,0.07,209,201,201,90657
0,0.07,219,201,201,70992
0,0.07,227,201,201,96374
0,0.07,217,201,201,112422
0,0.07,217,201,201,79591
0,0.07,209,201,201,105760
0,0.07,213,201,201,62675
0,0.07,225,201,201,82900
0,0.07,223,201,201,83844
0,0.07,209,201,201,72095
0,0.07,211,201,201,88722
0,0.07,211,201,201,71980
0,0.07,205,201,201,76633
0,0.07,213,201,201,97907
0,0.07,219,201,201,59530
0,0.07,215,201,201,60220
0,0.07,231,201,201,106515
0,0.07,215,201,201,63548
0,0.07,231,201,201,119609
0,0.07,225,201,201,66066
0,0.07,217,201,201,93145
0,0.07,205,201,201,69981
0,0.07,235,201,201,109836
0,0.07,217,201,201,127018
0,0.07,221,201,201,76288
0,0.07,205,201,201,98570
0,0.07,211,201,201,63512
0,0.07,231,201,201,98706
0,0.07,229,201,201,127606
0,0.07,217,201,201,81748
0,0.07,231,201,201,123099
0,0.07,207,201,201,106429
0,0.07,213,201,201,124664
0,0.07,219,201,201,54233
0,0.07,211,201,201,93445
0,0.07,217,201,201,86992
0,0.07,209,201,201,127210
0,0.07,235,201,201,155664
0,0.07,223,201,201,100287
0,0.07,237,201,201,167792
0,0.07,215,201,201,68239
0,0.07,209,201,201,83836
0,0.07,221,201,201,86632
0,0.07,227,201,201,124669
0,0.07,207,201,201,69175
0,0.07,237,201,201,120137
0,0.07,215,201,201,60579
0,0.07,217,201,201,100837
0,0.07,221,201,201,132556
0,0.07,215,201,201,80278
0,0.07,219,201,201,108474
0,0.07,221,201,201,107847
0,0.07,213,201,201,71202
0,0.07,211,201,201,112250
0,0.07,225,201,201,125223
0,0.07,221,201,201,79335
0,0.07,217,201,201,56195
0,0.07,213,201,201,69813
0,0.07,211,201,201,138726
0,0.07,219,201,201,83987
0,0.07,213,201,201,130959
0,0.07,209,201,201,135250
0,0.07,227,201,201,133738
0,0.07,235,201,201,130873
0,0.07,213,201,201,52445
0,0.07,229,201,201,116282
0,0.07,213,201,201,75509
0,0.07,215,201,201,109593
0,0.07,211,201,201,60120
0,0.07,209,201,201,79068
0,0.07,219,201,201,47533
0,0.08,243,201,201,119331
0,0.08,223,201,201,130794
0,0.08,227,201,201,107599
0,0.08,215,201,201,84296
0,0.08,219,201,201,132228
0,0.08,213,201,201,116827
0,0.08,203,201,201,55087
0,0.08,223,201,201,100507
0,0.08,221,201,201,153692
0,0.08,225,201,201,96152
0,0.08,225,201,201,132663
0,0.08,221,201,201,134253
0,0.08,229,201,201,79508
0,0.08,233,201,201,89502
0,0.08,221,201,201,92852
0,0.08,247,201,201,171956
0,0.08,225,201,201,102119
0,0.08,223,201,201,111085
0,0.08,219,201,201,117244
0,0.08,215,201,201,119287
0,0.08,221,201,201,118282
0,0.08,243,201,201,115324
0,0.08,223,201,201,96817
0,0.08,229,201,201,105777
0,0.08,237,201,201,144127
0,0.08,225,201,201,124587
0,0.08,223,201,201,125439
0,0.08,223,201,201,111162
0,0.08,231,201,201,129579
0,0.08,223,201,201,106301
0,0.08,217,201,201,71265
0,0.08,223,201,201,124244
0,0.08,211,201,201,89309
0,0.08,219,201,201,83832
0,0.08,225,201,201,99600
0,0.08,225,201,201,102203
0,0.08,213,201,201,121636
0,0.08,223,201,201,111112
0,0.08,221,201,201,133664
0,0.08,223,201,201,108748
0,0.08,227,201,201,155449
0,0.08,219,201,201,95525
0,0.08,217,201,201,101104
0,0.08,221,201,201,72767
0,0.08,215,201,201,84010
0,0.08,217,201,201,133905
0,0.08,215,201,201,98754
0,0.08,237,201,201,122544
0,0.08,219,201,201,129457
0,0.08,209,201,201,104090
0,0.08,213,201,201,112290
0,0.08,211,201,201,89455
0,0.08,215,201,201,122407
0,0.08,227,201,201,111320
0,0.08,217,201,201,141903
0,0.08,229,201,201,86522
0,0.08,213,201,201,36829
0,0.08,215,201,201,101646
0,0.08,217,201,201,120424
0,0.08,211,201,201,130493
0,0.08,233,201,201,109165
0,0.08,233,201,201,118996
0,0.08,217,201,201,64293
0,0.08,217,201,201,62359
0,0.08,211,201,201,87208
0,0.08,219,201,201,144779
0,0.08,219,201,201,61756
0,0.08,215,201,201,127064
0,0.08,227,201,201,87353
0,0.08,223,201,201,131931
0,0.08,217,201,201,106660
0,0.08,221,201,201,84236
0,0.08,233,201,201,133114
0,0.08,213,201,201,112747
0,0.08,225,201,201,151098
0,0.08,207,201,201,46941
0,0.08,225,201,201,114160
0,0.08,219,201,201,75700
0,0.08,221,201,201,109926
0,0.08,227,201,201,86550
0,0.08,227,201,201,142968
0,0.08,213,201,201,85785
0,0.08,235,201,201,131311
0,0.08,213,201,201,76198
0,0.08,225,201,201,90800
0,0.08,229,201,201,154574
0,0.08,223,201,201,106385
0,0.08,229,201,201,114449
0,0.08,231,201,201,97927
0,0.08,219,201,201,144691
0,0.08,217,201,201,116221
0,0.08,211,201,201,98412
0,0.08,223,201,201,120496
0,0.08,231,201,201,191772
0,0.08,217,201,201,123743
0,0.08,215,201,201,127638
0,0.08,219,201,201,127831
0,0.08,229,201,201,105570
0,0.08,215,201,201,101238
0,0.08,215,201,201,77830
0,0.09,229,201,201,149607
0,0.09,219,201,201,100151
0,0.09,231,201,201,155620
0,0.09,225,201,201,131671
0,0.09,221,201,201,114942
0,0.09,231,201,201,140389
0,0.09,229,201,201,131085
0,0.09,227,201,201,107484
0,0.09,219,201,201,147265
