,p,Trajectory Length,FDG Length,FG Length,Cells Processed
0,0.25000000000000006,361,201,201,666180
0,0.25000000000000006,283,201,201,435096
0,0.25000000000000006,299,201,201,576564
0,0.25000000000000006,437,201,201,813416
0,0.25000000000000006,349,201,201,755126
0,0.25000000000000006,319,201,203,513980
0,0.25000000000000006,315,201,201,713146
0,0.25000000000000006,319,201,201,525094
0,0.26000000000000006,275,201,201,432779
0,0.26000000000000006,311,201,201,478764
0,0.26000000000000006,397,201,201,674759
0,0.26000000000000006,279,201,201,504548
0,0.26000000000000006,317,201,201,630305
0,0.26000000000000006,331,201,201,792395
0,0.26000000000000006,345,201,201,645421
0,0.26000000000000006,331,201,201,537623
0,0.26000000000000006,297,201,201,544508
0,0.26000000000000006,331,201,201,767501
0,0.26000000000000006,401,201,201,765392
0,0.26000000000000006,341,201,201,592215
0,0.26000000000000006,333,201,201,583022
0,0.26000000000000006,315,201,203,660244
0,0.26000000000000006,305,201,201,520267
0,0.26000000000000006,345,201,203,621604
0,0.26000000000000006,283,201,201,427588
0,0.26000000000000006,403,201,201,1039060
0,0.26000000000000006,335,201,203,648772
0,0.26000000000000006,283,201,201,472381
0,0.26000000000000006,341,201,205,604005
0,0.26000000000000006,301,201,201,455736
0,0.26000000000000006,327,201,201,555707
0,0.26000000000000006,339,201,201,646457
0,0.26000000000000006,325,201,203,754340
0,0.26000000000000006,375,201,201,477557
0,0.26000000000000006,311,201,201,554266
0,0.26000000000000006,355,201,203,722043
0,0.26000000000000006,317,201,201,582034
0,0.26000000000000006,265,201,201,443482
0,0.2700000000000001,331,201,201,596178
0,0.2700000000000001,301,201,201,609975
0,0.2700000000000001,371,209,209,607135
0,0.2700000000000001,313,201,201,509944
0,0.2700000000000001,385,201,201,946880
0,0.2700000000000001,319,201,201,560753
0,0.2700000000000001,367,201,201,676208
0,0.2700000000000001,309,201,201,601676
0,0.2700000000000001,319,201,205,467554
0,0.2700000000000001,463,201,201,967727
0,0.2700000000000001,315,201,201,587771
0,0.2700000000000001,317,201,203,751713
0,0.2700000000000001,365,201,201,573594
0,0.2700000000000001,317,201,201,622605
0,0.2700000000000001,331,201,203,715565
0,0.2700000000000001,309,201,201,737365
0,0.2700000000000001,407,203,203,662202
0,0.2700000000000001,363,201,201,915175
0,0.2700000000000001,331,201,203,627078
0,0.2700000000000001,321,201,201,560249
0,0.2700000000000001,349,201,201,855632
0,0.2700000000000001,381,201,203,941979
0,0.2700000000000001,331,203,203,745943
0,0.2700000000000001,335,201,201,512320
0,0.2700000000000001,375,201,209,756592
0,0.2700000000000001,321,201,201,539648
0,0.2700000000000001,301,201,201,691560
0,0.2700000000000001,385,201,203,732301
0,0.2700000000000001,355,201,201,597135
0,0.2700000000000001,327,201,201,726876
0,0.2800000000000001,309,201,201,586385
0,0.2800000000000001,267,201,201,396489
0,0.2800000000000001,387,201,201,677079
0,0.2800000000000001,291,201,201,526650
0,0.2800000000000001,377,201,201,751259
0,0.2800000000000001,315,201,201,951968
0,0.2800000000000001,335,201,203,616129
0,0.2800000000000001,445,201,209,1082366
0,0.2800000000000001,341,201,201,929075
0,0.2800000000000001,319,201,201,663482
0,0.2800000000000001,377,201,201,519659
0,0.2800000000000001,429,201,205,991885
0,0.2800000000000001,375,201,205,815050
0,0.2800000000000001,319,201,205,714760
0,0.2800000000000001,427,201,201,830956
0,0.2800000000000001,369,201,205,735713
0,0.2800000000000001,411,201,201,707189
0,0.2800000000000001,303,201,201,539689
0,0.2800000000000001,305,201,201,548943
0,0.2800000000000001,373,201,201,582363
0,0.2800000000000001,373,201,201,687439
0,0.2800000000000001,279,201,201,557970
0,0.2800000000000001,415,201,201,741536
0,0.2800000000000001,455,201,205,851583
0,0.2800000000000001,323,201,201,594635
0,0.2800000000000001,363,201,201,802655
0,0.2800000000000001,345,201,201,675169
0,0.2800000000000001,345,201,203,700939
0,0.2800000000000001,339,201,203,873475
0,0.2800000000000001,303,201,201,609982
0,0.2900000000000001,415,201,203,944293
0,0.2900000000000001,341,201,205,762302
0,0.2900000000000001,421,201,207,1123628
0,0.2900000000000001,497,201,201,969893
0,0.2900000000000001,347,201,203,1013161
0,0.2900000000000001,457,201,203,1031805
0,0.2900000000000001,375,201,209,859876
0,0.2900000000000001,451,201,203,1159927
0,0.2900000000000001,341,201,201,513638
0,0.2900000000000001,367,201,203,601619
0,0.2900000000000001,475,203,203,874431
0,0.2900000000000001,511,201,201,926904
0,0.2900000000000001,403,211,211,988763
0,0.2900000000000001,405,201,201,769391
0,0.2900000000000001,333,201,201,813723
0,0.2900000000000001,437,203,203,1092459
0,0.2900000000000001,385,203,203,711208
0,0.2900000000000001,401,201,201,830646
0,0.2900000000000001,381,201,207,744136
0,0.2900000000000001,305,201,203,619482
0,0.2900000000000001,375,201,203,792679
0,0.2900000000000001,375,201,205,875433
0,0.2900000000000001,289,201,201,594411
0,0.2900000000000001,347,201,203,571238
0,0.2900000000000001,405,201,201,720616
0,0.2900000000000001,363,201,205,635865
0,0.2900000000000001,331,201,201,594338
0,0.2900000000000001,311,201,201,627805
0,0.2900000000000001,283,201,201,623220
0,0.2900000000000001,393,201,201,831726
0,0.3000000000000001,421,201,203,921227
0,0.3000000000000001,405,201,201,1053174
0,0.3000000000000001,461,201,201,1024972
0,0.3000000000000001,441,201,201,949089
0,0.3000000000000001,397,201,203,862355
0,0.3000000000000001,355,201,203,916563
0,0.3000000000000001,437,201,203,909542
0,0.3000000000000001,283,201,201,696643
0,0.3000000000000001,441,201,205,1091903
0,0.3000000000000001,377,201,203,711216
0,0.3000000000000001,513,201,201,1156846
0,0.3000000000000001,381,201,201,556094
0,0.3000000000000001,413,201,203,827193
0,0.3000000000000001,457,201,201,1424635
0,0.3000000000000001,379,201,201,856689
0,0.3000000000000001,361,201,203,1022188
0,0.3000000000000001,387,201,201,825795
0,0.3000000000000001,387,201,203,790958
0,0.3000000000000001,423,201,205,1016666
0,0.3000000000000001,369,201,203,942508
0,0.3000000000000001,397,201,213,1103011
0,0.3000000000000001,357,201,207,911527
0,0.3000000000000001,437,201,201,1079242
0,0.3000000000000001,377,201,207,1170443
0,0.3000000000000001,383,201,205,1194324
0,0.3000000000000001,421,201,201,1061654
0,0.3000000000000001,477,201,201,1102204
0,0.3000000000000001,333,201,209,686309
0,0.3000000000000001,407,201,203,1183818
0,0.3000000000000001,347,201,201,810905
